spec	method	path	operation_id	reason
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine3}/child/shipmentLineSerials/{shipmentLineSerialsUniqID3}/child/attributeDFF/{attributeDFFUniqID}	get_shipments-unpackedShipmentLines-shipmentLineSerials-attributeDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine3}/child/shipmentLineSerials/{shipmentLineSerialsUniqID3}/child/serialNumbers/{serialNumbersUniqID3}/child/attributeDFF/{attributeDFFUniqID}	get_shipments-unpackedShipmentLines-shipmentLineSerials-serialNumbers-attributeDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine3}/child/shipmentLineSerials/{shipmentLineSerialsUniqID3}/child/serialNumbers/{serialNumbersUniqID3}/child/standardDFF/{standardDFFUniqID}	get_shipments-unpackedShipmentLines-shipmentLineSerials-serialNumbers-standardDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine3}/child/shipmentLineSerials/{shipmentLineSerialsUniqID3}/child/serialNumbers/{serialNumbersUniqID}	get_shipments-unpackedShipmentLines-shipmentLineSerials-serialNumbers	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine3}/child/shipmentLineSerials/{shipmentLineSerialsUniqID3}/child/serialNumbers/{serialNumbersUniqID}/child/attributeDFF	getall_shipments-unpackedShipmentLines-shipmentLineSerials-serialNumbers-attributeDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine3}/child/shipmentLineSerials/{shipmentLineSerialsUniqID3}/child/serialNumbers/{serialNumbersUniqID}/child/standardDFF	getall_shipments-unpackedShipmentLines-shipmentLineSerials-serialNumbers-standardDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine3}/child/shipmentLineSerials/{shipmentLineSerialsUniqID3}/child/standardDFF/{standardDFFUniqID}	get_shipments-unpackedShipmentLines-shipmentLineSerials-standardDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine3}/child/shipmentLineSerials/{shipmentLineSerialsUniqID}/child/attributeDFF	getall_shipments-unpackedShipmentLines-shipmentLineSerials-attributeDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine3}/child/shipmentLineSerials/{shipmentLineSerialsUniqID}/child/serialNumbers	getall_shipments-unpackedShipmentLines-shipmentLineSerials-serialNumbers	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine3}/child/shipmentLineSerials/{shipmentLineSerialsUniqID}/child/standardDFF	getall_shipments-unpackedShipmentLines-shipmentLineSerials-standardDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shipments/{Shipment}/child/unpackedShipmentLines/{ShipmentLine}/child/shipmentLineCosts/{FreightCostId11}/child/shippingCostsDFF	getall_shipments-unpackedShipmentLines-shipmentLineCosts-shippingCostsDFF	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/shippingPackingUnits/{PackingUnitHistoryId}/child/nestedPackingUnits/{PackingUnitHistoryId2}/child/contents/{PackingUnitContentId2}/child/contentInventoryAttributes/{contentInventoryAttributesUniqID}	delete_shippingPackingUnits-nestedPackingUnits-contents-contentInventoryAttributes	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingPackingUnits/{PackingUnitHistoryId}/child/nestedPackingUnits/{PackingUnitHistoryId2}/child/contents/{PackingUnitContentId2}/child/contentInventoryAttributes/{contentInventoryAttributesUniqID}	get_shippingPackingUnits-nestedPackingUnits-contents-contentInventoryAttributes	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/shippingPackingUnits/{PackingUnitHistoryId}/child/nestedPackingUnits/{PackingUnitHistoryId2}/child/contents/{PackingUnitContentId2}/child/contentInventoryAttributes/{contentInventoryAttributesUniqID}	update_shippingPackingUnits-nestedPackingUnits-contents-contentInventoryAttributes	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/shippingPackingUnits/{PackingUnitHistoryId}/child/nestedPackingUnits/{PackingUnitHistoryId2}/child/contents/{PackingUnitContentId2}/child/serials/{serialsUniqID}	delete_shippingPackingUnits-nestedPackingUnits-contents-serials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingPackingUnits/{PackingUnitHistoryId}/child/nestedPackingUnits/{PackingUnitHistoryId2}/child/contents/{PackingUnitContentId2}/child/serials/{serialsUniqID}	get_shippingPackingUnits-nestedPackingUnits-contents-serials	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/shippingPackingUnits/{PackingUnitHistoryId}/child/nestedPackingUnits/{PackingUnitHistoryId2}/child/contents/{PackingUnitContentId2}/child/serials/{serialsUniqID}	update_shippingPackingUnits-nestedPackingUnits-contents-serials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingPackingUnits/{PackingUnitHistoryId}/child/nestedPackingUnits/{PackingUnitHistoryId2}/child/contents/{PackingUnitContentId}/child/contentInventoryAttributes	getall_shippingPackingUnits-nestedPackingUnits-contents-contentInventoryAttributes	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/shippingPackingUnits/{PackingUnitHistoryId}/child/nestedPackingUnits/{PackingUnitHistoryId2}/child/contents/{PackingUnitContentId}/child/contentInventoryAttributes	create_shippingPackingUnits-nestedPackingUnits-contents-contentInventoryAttributes	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/shippingPackingUnits/{PackingUnitHistoryId}/child/nestedPackingUnits/{PackingUnitHistoryId2}/child/contents/{PackingUnitContentId}/child/serials	getall_shippingPackingUnits-nestedPackingUnits-contents-serials	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/shippingPackingUnits/{PackingUnitHistoryId}/child/nestedPackingUnits/{PackingUnitHistoryId2}/child/contents/{PackingUnitContentId}/child/serials	create_shippingPackingUnits-nestedPackingUnits-contents-serials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/atpSupply/{SupplyTrackingLineId}/child/errorMessages	getall_supplyRequests-supplyOrderLines-atpSupply-errorMessages	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/atpSupply/{SupplyTrackingLineId}/child/errorMessages/{errorMessagesUniqID}	get_supplyRequests-supplyOrderLines-atpSupply-errorMessages	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/buySupply/{SupplyTrackingLineId2}/child/errorMessages/{errorMessagesUniqID}	get_supplyRequests-supplyOrderLines-buySupply-errorMessages	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/buySupply/{SupplyTrackingLineId}/child/distributionDetails	getall_supplyRequests-supplyOrderLines-buySupply-distributionDetails	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/buySupply/{SupplyTrackingLineId}/child/distributionDetails/{DistributionNumber}	get_supplyRequests-supplyOrderLines-buySupply-distributionDetails	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/buySupply/{SupplyTrackingLineId}/child/distributionDetails/{DistributionNumber}/child/projectDFF	getall_supplyRequests-supplyOrderLines-buySupply-distributionDetails-projectDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/buySupply/{SupplyTrackingLineId}/child/distributionDetails/{DistributionNumber}/child/projectDFF/{DistributionDetailsId}	get_supplyRequests-supplyOrderLines-buySupply-distributionDetails-projectDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/buySupply/{SupplyTrackingLineId}/child/errorMessages	getall_supplyRequests-supplyOrderLines-buySupply-errorMessages	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/buySupply/{SupplyTrackingLineId}/child/supplyDocuments	getall_supplyRequests-supplyOrderLines-buySupply-supplyDocuments	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/buySupply/{SupplyTrackingLineId}/child/supplyDocuments/{supplyDocumentsUniqID}	get_supplyRequests-supplyOrderLines-buySupply-supplyDocuments	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/makeSupply/{SupplyTrackingLineId3}/child/distributionDetails/{DistributionNumber2}/child/projectDFF/{DistributionDetailsId}	get_supplyRequests-supplyOrderLines-makeSupply-distributionDetails-projectDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/makeSupply/{SupplyTrackingLineId3}/child/distributionDetails/{DistributionNumber}	get_supplyRequests-supplyOrderLines-makeSupply-distributionDetails	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/makeSupply/{SupplyTrackingLineId3}/child/distributionDetails/{DistributionNumber}/child/projectDFF	getall_supplyRequests-supplyOrderLines-makeSupply-distributionDetails-projectDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/makeSupply/{SupplyTrackingLineId3}/child/errorMessages/{errorMessagesUniqID}	get_supplyRequests-supplyOrderLines-makeSupply-errorMessages	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/makeSupply/{SupplyTrackingLineId3}/child/supplyDocuments/{supplyDocumentsUniqID}	get_supplyRequests-supplyOrderLines-makeSupply-supplyDocuments	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/makeSupply/{SupplyTrackingLineId}/child/distributionDetails	getall_supplyRequests-supplyOrderLines-makeSupply-distributionDetails	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/makeSupply/{SupplyTrackingLineId}/child/errorMessages	getall_supplyRequests-supplyOrderLines-makeSupply-errorMessages	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/makeSupply/{SupplyTrackingLineId}/child/supplyDocuments	getall_supplyRequests-supplyOrderLines-makeSupply-supplyDocuments	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/transferSupply/{SupplyTrackingLineId4}/child/distributionDetails/{DistributionNumber3}/child/projectDFF/{DistributionDetailsId}	get_supplyRequests-supplyOrderLines-transferSupply-distributionDetails-projectDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/transferSupply/{SupplyTrackingLineId4}/child/distributionDetails/{DistributionNumber}	get_supplyRequests-supplyOrderLines-transferSupply-distributionDetails	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/transferSupply/{SupplyTrackingLineId4}/child/distributionDetails/{DistributionNumber}/child/projectDFF	getall_supplyRequests-supplyOrderLines-transferSupply-distributionDetails-projectDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/transferSupply/{SupplyTrackingLineId4}/child/errorMessages/{errorMessagesUniqID}	get_supplyRequests-supplyOrderLines-transferSupply-errorMessages	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/transferSupply/{SupplyTrackingLineId4}/child/supplyDocuments/{supplyDocumentsUniqID}	get_supplyRequests-supplyOrderLines-transferSupply-supplyDocuments	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/transferSupply/{SupplyTrackingLineId}/child/distributionDetails	getall_supplyRequests-supplyOrderLines-transferSupply-distributionDetails	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/transferSupply/{SupplyTrackingLineId}/child/errorMessages	getall_supplyRequests-supplyOrderLines-transferSupply-errorMessages	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/transferSupply/{SupplyTrackingLineId}/child/supplyDocuments	getall_supplyRequests-supplyOrderLines-transferSupply-supplyDocuments	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/transferSupply/{SupplyTrackingLineId}/child/transferSupplyDtlDFF	getall_supplyRequests-supplyOrderLines-transferSupply-transferSupplyDtlDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyOrderLines/{SupplyLineId}/child/transferSupply/{SupplyTrackingLineId}/child/transferSupplyDtlDFF/{transferSupplyDtlDFFUniqID}	get_supplyRequests-supplyOrderLines-transferSupply-transferSupplyDtlDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyRequestLines/{SupplyOrderReferenceLineNumber}/child/distributionDetails/{DistributionNumber}/child/projectDFF	getall_supplyRequests-supplyRequestLines-distributionDetails-projectDFF	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyRequestLines/{SupplyOrderReferenceLineNumber}/child/distributionDetails/{DistributionNumber}/child/projectDFF	create_supplyRequests-supplyRequestLines-distributionDetails-projectDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyRequestLines/{SupplyOrderReferenceLineNumber}/child/distributionDetails/{DistributionNumber}/child/projectDFF/{DistributionDetailsIntfId}	get_supplyRequests-supplyRequestLines-distributionDetails-projectDFF	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/supplyRequests/{SupplyOrderReferenceNumber}/child/supplyRequestLines/{SupplyOrderReferenceLineNumber}/child/distributionDetails/{DistributionNumber}/child/projectDFF/{DistributionDetailsIntfId}	update_supplyRequests-supplyRequestLines-distributionDetails-projectDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/tradeOperations/{TradeOperationId}/child/charges/{TradeOperationChargeId}/child/chargeReferences/{TradeOperationChargeReferenceValueId}/child/Attachments	getall_tradeOperations-charges-chargeReferences-Attachments	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/tradeOperations/{TradeOperationId}/child/charges/{TradeOperationChargeId}/child/chargeReferences/{TradeOperationChargeReferenceValueId}/child/Attachments	create_tradeOperations-charges-chargeReferences-Attachments	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/tradeOperations/{TradeOperationId}/child/charges/{TradeOperationChargeId}/child/chargeReferences/{TradeOperationChargeReferenceValueId}/child/Attachments/{AttachmentsUniqID}	delete_tradeOperations-charges-chargeReferences-Attachments	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/tradeOperations/{TradeOperationId}/child/charges/{TradeOperationChargeId}/child/chargeReferences/{TradeOperationChargeReferenceValueId}/child/Attachments/{AttachmentsUniqID}	get_tradeOperations-charges-chargeReferences-Attachments	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/tradeOperations/{TradeOperationId}/child/charges/{TradeOperationChargeId}/child/chargeReferences/{TradeOperationChargeReferenceValueId}/child/Attachments/{AttachmentsUniqID}	update_tradeOperations-charges-chargeReferences-Attachments	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/tradeOperations/{TradeOperationId}/child/charges/{TradeOperationChargeId}/child/chargeReferences/{TradeOperationChargeReferenceValueId}/child/Attachments/{AttachmentsUniqID}/enclosure/FileContents	delete_tradeOperations-charges-chargeReferences-Attachments-FileContents	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/tradeOperations/{TradeOperationId}/child/charges/{TradeOperationChargeId}/child/chargeReferences/{TradeOperationChargeReferenceValueId}/child/Attachments/{AttachmentsUniqID}/enclosure/FileContents	get_tradeOperations-charges-chargeReferences-Attachments-FileContents	child depth 3 > 2
scm	PUT	/fscmRestApi/resources/11.13.18.05/tradeOperations/{TradeOperationId}/child/charges/{TradeOperationChargeId}/child/chargeReferences/{TradeOperationChargeReferenceValueId}/child/Attachments/{AttachmentsUniqID}/enclosure/FileContents	replace_tradeOperations-charges-chargeReferences-Attachments-FileContents	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/tradeOperations/{TradeOperationId}/child/charges/{TradeOperationChargeId}/child/chargeReferences/{TradeOperationChargeReferenceValueId}/child/Attachments/{AttachmentsUniqID}/enclosure/FileWebImage	get_tradeOperations-charges-chargeReferences-Attachments-FileWebImage	child depth 3 > 2
